Matricule;Annee;Mois;Statut;Indice;NBI;Libelle;Code;Heures;Heures.Sup.;Temps.de.travail;quotite.moyenne.orig;Base;Nb.Unite;Taux;Montant;Debut;Fin;Type;Service;Emploi;Grade;quotite;quotite.moyenne;Annee.rappel;Mois.rappel
301420;2010;5;AUTRE_STATUT;;0;HEURES SUP. AMPLITUDE 10 H;2560;;0;100;0,833333333333333;3,32;0;2,5;8,3;;2010-04-30;R;EQUIPE CRECHE FAMILIALE;ASSISTANTE MATERNELLE;ASSISTANTE MATERNELLE;1;0,833333333333333;;
301420;2010;6;AUTRE_STATUT;;0;HEURES SUP. AMPLITUDE 10 H;2560;;0;100;0,833333333333333;3,32;0;8;26,56;;2010-05-31;R;EQUIPE CRECHE FAMILIALE;ASSISTANTE MATERNELLE;ASSISTANTE MATERNELLE;1;0,833333333333333;;
301420;2010;7;AUTRE_STATUT;;0;HEURES SUP. AMPLITUDE 10 H;2560;;0;100;0,833333333333333;3,32;0;9,5;31,54;;2010-06-30;R;EQUIPE CRECHE FAMILIALE;ASSISTANTE MATERNELLE;ASSISTANTE MATERNELLE;1;0,833333333333333;;
301420;2010;9;AUTRE_STATUT;;0;HEURES SUP. AMPLITUDE 10 H;2560;;0;100;0,833333333333333;3,32;0;0,5;1,66;;2010-08-31;R;EQUIPE CRECHE FAMILIALE;ASSISTANTE MATERNELLE;ASSISTANTE MATERNELLE;1;0,833333333333333;;
301420;2010;10;AUTRE_STATUT;;0;HEURES SUP. AMPLITUDE 10 H;2560;;0;100;0,833333333333333;3,32;0;5,5;18,26;;2010-09-30;R;EQUIPE CRECHE FAMILIALE;ASSISTANTE MATERNELLE;ASSISTANTE MATERNELLE;1;0,833333333333333;;
301420;2010;11;AUTRE_STATUT;;0;HEURES SUP. AMPLITUDE 10 H;2560;;0;100;0,833333333333333;3,32;0;3;9,96;;2010-10-31;R;EQUIPE CRECHE FAMILIALE;ASSISTANTE MATERNELLE;ASSISTANTE MATERNELLE;1;0,833333333333333;;
301420;2010;12;AUTRE_STATUT;;0;HEURES SUP. AMPLITUDE 10 H;2560;;0;100;0,833333333333333;3,32;0;12;39,84;;2010-11-30;R;EQUIPE CRECHE FAMILIALE;ASSISTANTE MATERNELLE;ASSISTANTE MATERNELLE;1;0,833333333333333;;
301424;2010;7;AUTRE_STATUT;;0;HEURES SUP. AMPLITUDE 10 H;2560;;0;100;0,75;3,32;0;0,5;1,66;;2010-06-30;R;EQUIPE CRECHE FAMILIALE;ASSISTANTE MATERNELLE;ASSISTANTE MATERNELLE;1;0,75;;
301424;2010;12;AUTRE_STATUT;;0;HEURES SUP. AMPLITUDE 10 H;2560;;0;100;0,75;3,32;0;1;3,32;;2010-11-30;R;EQUIPE CRECHE FAMILIALE;ASSISTANTE MATERNELLE;ASSISTANTE MATERNELLE;1;0,75;;
301465;2013;7;NON_TITULAIRE;309;0;HEURES SUPPL.   14 H;1910;40,17;25;100;0,583333333333333;11,98;0;11;131,78;;;T;EQUIPE DES STADES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,583333333333333;;
301465;2013;7;NON_TITULAIRE;309;0;HEURES SUPPL.   14 H;1910;40,17;25;100;0,583333333333333;11,98;0;14;167,72;;2013-06-30;R;EQUIPE DES STADES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,583333333333333;;
301483;2010;7;NON_TITULAIRE;292;0;HEURES SUPPL.  = 14 H;1900;77,34;18,5;100;0,25;11,09;0;1,5;16,64;;2010-06-30;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,25;;
301483;2010;8;NON_TITULAIRE;292;0;HEURES SUPPL.  = 14 H;1900;11;11;100;0,25;11,14;0;11;122,54;;2010-07-15;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,25;;
301485;2010;7;NON_TITULAIRE;292;0;HEURES SUPPL.  = 14 H;1900;1,5;4,5;100;0,166666666666667;11,09;0;1,5;16,64;;2010-06-02;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,166666666666667;;
301494;2013;6;EMPLOI_AIDE;;0;HEURES SUP DIM CEA;211D;151,67;2;100;0,583333333333333;19,63;0;7,5;147,23;;2013-05-31;R;EQU STATIONNEMENT ECLAIRAGE;CEA;CEA;1;0,583333333333333;;
301528;2010;12;NON_TITULAIRE;292;0;HEURES SUPPL. DIMANCHE JF;1920;64,67;4;40;0,366666666666667;18,57;0;4;74,28;;2010-11-28;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;0,4;0,366666666666667;;
301533;2013;4;NON_TITULAIRE;309;0;HEURES SUPPL.  = 14 H;1900;79,22;13,5;100;0,639741666666667;11,79;0;13,5;159,17;;;T;SERVICE SECRETARIAT GAL;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,639741666666667;;
301990;2011;12;NON_TITULAIRE;295;0;HEURES SUPPL.  = 14 H;1900;211,67;60;100;0,5;11,26;0;14;157,64;;;T;SERVICE SECRETARIAT GAL;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;0,5;;
301990;2011;12;NON_TITULAIRE;295;0;HEURES SUPPL.  = 14 H;1900;211,67;60;100;0,5;11,26;0;4;45,04;;2011-08-31;R;SERVICE SECRETARIAT GAL;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;0,5;;
301990;2011;12;NON_TITULAIRE;295;0;HEURES SUPPL.  = 14 H;1900;211,67;60;100;0,5;11,26;0;14;157,64;;2011-09-30;R;SERVICE SECRETARIAT GAL;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;0,5;;
301990;2011;12;NON_TITULAIRE;295;0;HEURES SUPPL.  = 14 H;1900;211,67;60;100;0,5;11,26;0;14;157,64;;2011-10-31;R;SERVICE SECRETARIAT GAL;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;0,5;;
301990;2011;12;NON_TITULAIRE;295;0;HEURES SUPPL.  = 14 H;1900;211,67;60;100;0,5;11,26;0;14;157,64;;2011-11-30;R;SERVICE SECRETARIAT GAL;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;0,5;;
302054;2013;9;NON_TITULAIRE;309;0;HEURES SUPPL.  = 14 H;1900;157,67;6;100;0,5;11,79;0;4;47,16;;2013-08-31;R;SECTEUR LOGISTIQUE;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,5;;
302054;2013;9;NON_TITULAIRE;309;0;HEURES SUPPL. DE NUIT;1930;157,67;6;100;0,5;23,58;0;2;47,16;;2013-08-31;R;SECTEUR LOGISTIQUE;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,5;;
302060;2012;5;NON_TITULAIRE;302;0;HEURES SUPPL.  = 14 H;1900;165,17;7;100;1;11,52;0;7;80,64;;2012-04-30;R;EQUIP. TRAVAUX VOIRIE;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
302060;2012;6;NON_TITULAIRE;302;0;HEURES SUPPL.  = 14 H;1900;155,17;3,5;100;1;11,52;0;3,5;40,32;;2012-05-31;R;EQUIP. TRAVAUX VOIRIE;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
302060;2012;8;NON_TITULAIRE;308;0;HEURES SUPPL. DIMANCHE JF;1920;158,67;7;100;1;19,59;0;7;137,13;;2012-07-31;R;EQUIP. TRAVAUX VOIRIE;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
302124;2013;9;NON_TITULAIRE;309;0;HEURES SUPPL.  = 14 H;1900;157,17;5,5;100;0,416666666666667;11,79;0;3,5;41,27;;2013-08-31;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,416666666666667;;
302124;2013;9;NON_TITULAIRE;309;0;HEURES SUPPL. DE NUIT;1930;157,17;5,5;100;0,416666666666667;23,58;0;2;47,16;;2013-08-31;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,416666666666667;;
302172;2012;11;NON_TITULAIRE;308;0;HEURES SUPPL.  = 14 H;1900;134,15;10;81,86;0,677591666666667;11,75;0;4;47;;2012-10-31;R;ECOLES ELEMENTAIRES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;0,8186;0,677591666666667;;
302172;2012;11;NON_TITULAIRE;308;0;HEURES SUPPL. DIMANCHE JF;1920;134,15;10;81,86;0,677591666666667;19,59;0;5;97,95;;2012-10-31;R;ECOLES ELEMENTAIRES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;0,8186;0,677591666666667;;
302172;2013;2;NON_TITULAIRE;309;0;HEURES SUPPL. DE NUIT;1930;98,99;24,5;49,11;0,748975;23,58;0;1;23,58;;2013-01-31;R;ECOLES ELEMENTAIRES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;0,4911;0,748975;;
302172;2013;5;NON_TITULAIRE;309;0;HEURES SUPPL. DIMANCHE JF;1920;96,99;3;61,97;0,748975;19,65;0;3;58,95;;2013-04-30;R;ECOLES ELEMENTAIRES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;0,6197;0,748975;;
302172;2013;8;NON_TITULAIRE;309;0;HEURES SUPPL. DE NUIT;1930;137,88;20;99,43;0,748975;23,58;0;2;47,16;;;T;ECOLES ELEMENTAIRES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;0,9943;0,748975;;
302172;2013;9;NON_TITULAIRE;309;0;HEURES SUPPL.  = 14 H;1900;165,8;15;99,43;0,748975;11,79;0;4,63;54,59;;2013-08-31;R;ECOLES ELEMENTAIRES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;0,9943;0,748975;;
302172;2013;10;NON_TITULAIRE;309;0;HEURES SUPPL.  = 14 H;1900;149,29;19,5;85,57;0,748975;11,79;0;11;129,69;;2013-09-30;R;ECOLES ELEMENTAIRES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;0,8557;0,748975;;
302172;2013;10;NON_TITULAIRE;309;0;HEURES SUPPL. DIMANCHE JF;1920;149,29;19,5;85,57;0,748975;19,65;0;4;78,6;;2013-09-30;R;ECOLES ELEMENTAIRES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;0,8557;0,748975;;
302216;2012;8;NON_TITULAIRE;313;0;HEURES SUPPL.  = 14 H;1900;117,45;77;100;0,583333333333333;11,72;0;10;117,2;;2012-02-29;R;SECTEUR REDACTION;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;0,583333333333333;;
302216;2012;8;NON_TITULAIRE;313;0;HEURES SUPPL.  = 14 H;1900;117,45;77;100;0,583333333333333;11,72;0;14;164,08;;2012-03-31;R;SECTEUR REDACTION;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;0,583333333333333;;
302216;2012;8;NON_TITULAIRE;313;0;HEURES SUPPL.  = 14 H;1900;117,45;77;100;0,583333333333333;11,72;0;14;164,08;;2012-04-30;R;SECTEUR REDACTION;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;0,583333333333333;;
302216;2012;8;NON_TITULAIRE;313;0;HEURES SUPPL.  = 14 H;1900;117,45;77;100;0,583333333333333;11,72;0;14;164,08;;2012-05-01;R;SECTEUR REDACTION;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;0,583333333333333;;
302216;2012;8;NON_TITULAIRE;313;0;HEURES SUPPL.  = 14 H;1900;117,45;77;100;0,583333333333333;11,72;0;6;70,32;;2012-06-30;R;SECTEUR REDACTION;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;0,583333333333333;;
302269;2013;6;NON_TITULAIRE;309;0;HEURES SUPPL. DIMANCHE JF;1920;155,67;4;100;0,75;19,65;0;4;78,6;;2013-05-31;R;EQU STATIONNEMENT ECLAIRAGE;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,75;;
302270;2013;7;NON_TITULAIRE;309;0;HEURES SUPPL.  = 14 H;1900;159,67;10,5;100;0,75;11,79;0;8;94,32;;2013-06-30;R;EQUIPES TERRAIN;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,75;;
302270;2013;8;NON_TITULAIRE;309;0;HEURES SUPPL. DE NUIT;1930;155,17;6;100;0,75;23,58;0;3,5;82,53;;2013-07-31;R;EQUIPES TERRAIN;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,75;;
302270;2013;9;NON_TITULAIRE;309;0;HEURES SUPPL.  = 14 H;1900;159,17;10;100;0,75;11,79;0;7,5;88,43;;2013-08-31;R;EQUIPES TERRAIN;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,75;;
302270;2013;12;NON_TITULAIRE;309;0;HEURES SUPPL.  = 14 H;1900;168,67;17;100;0,75;11,79;0;7,5;88,43;;2013-11-30;R;EQUIPES TERRAIN;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,75;;
302270;2013;12;NON_TITULAIRE;309;0;HEURES SUPPL. DIMANCHE JF;1920;168,67;17;100;0,75;19,65;0;9,5;186,68;;2013-11-30;R;EQUIPES TERRAIN;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,75;;
302363;2012;10;NON_TITULAIRE;308;0;HEURES SUPPL.  = 14 H;1900;2,5;2,5;100;0,25;11,75;0;2,5;29,38;;2012-09-30;R;EQUIPE MANIFESTATIONS;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,25;;
302514;2013;7;NON_TITULAIRE;309;0;HEURES SUPPL.  = 14 H;1900;167,67;16;100;0,666666666666667;11,79;0;14;165,06;;2013-06-30;R;EQUIPES TERRAIN;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,666666666666667;;
302514;2013;7;NON_TITULAIRE;309;0;HEURES SUPPL. DIMANCHE JF;1920;167,67;16;100;0,666666666666667;19,65;0;2;39,3;;2013-06-30;R;EQUIPES TERRAIN;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,666666666666667;;
302514;2013;8;NON_TITULAIRE;309;0;HEURES SUPPL.  = 14 H;1900;154,17;2,5;100;0,666666666666667;11,79;0;2,5;29,48;;2013-07-31;R;EQUIPES TERRAIN;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,666666666666667;;
302514;2013;9;NON_TITULAIRE;309;0;HEURES SUPPL.  = 14 H;1900;159,17;7,5;100;0,666666666666667;11,79;0;7,5;88,43;;2013-08-31;R;EQUIPES TERRAIN;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,666666666666667;;
302514;2013;11;NON_TITULAIRE;309;0;HEURES SUPPL.  = 14 H;1900;155,67;4;100;0,666666666666667;11,79;0;4;47,16;;2013-10-31;R;EQUIPES TERRAIN;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,666666666666667;;
302524;2013;7;NON_TITULAIRE;309;0;HEURES SUPPL.  = 14 H;1900;155,17;3,5;100;0,5;11,79;0;2;23,58;;2013-06-30;R;SECTEUR LOGISTIQUE;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,5;;
302524;2013;7;NON_TITULAIRE;309;0;HEURES SUPPL. DE NUIT;1930;155,17;3,5;100;0,5;23,58;0;1,5;35,37;;2013-06-30;R;SECTEUR LOGISTIQUE;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,5;;
302524;2013;8;NON_TITULAIRE;309;0;HEURES SUPPL.  = 14 H;1900;160,17;8,5;100;0,5;11,79;0;8,5;100,22;;2013-07-31;R;SECTEUR LOGISTIQUE;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,5;;
302525;2013;7;NON_TITULAIRE;309;0;HEURES SUPPL.  = 14 H;1900;156,17;4,5;100;0,666666666666667;11,79;0;3;35,37;;2013-06-30;R;SECTEUR LOGISTIQUE;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,666666666666667;;
302525;2013;7;NON_TITULAIRE;309;0;HEURES SUPPL. DE NUIT;1930;156,17;4,5;100;0,666666666666667;23,58;0;1,5;35,37;;2013-06-30;R;SECTEUR LOGISTIQUE;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,666666666666667;;
302525;2013;8;NON_TITULAIRE;309;0;HEURES SUPPL.  = 14 H;1900;159,67;8;100;0,666666666666667;11,79;0;4,5;53,06;;2013-07-31;R;SECTEUR LOGISTIQUE;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,666666666666667;;
302525;2013;8;NON_TITULAIRE;309;0;HEURES SUPPL. DE NUIT;1930;159,67;8;100;0,666666666666667;23,58;0;3,5;82,53;;2013-07-31;R;SECTEUR LOGISTIQUE;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,666666666666667;;
302583;2013;9;NON_TITULAIRE;309;0;HEURES SUPPL.  = 14 H;1900;177,67;26;100;0,416666666666667;11,79;0;2,5;29,48;;2013-07-31;R;SECTEUR LOGISTIQUE;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,416666666666667;;
302583;2013;9;NON_TITULAIRE;309;0;HEURES SUPPL.  = 14 H;1900;177,67;26;100;0,416666666666667;11,79;0;14;165,06;;2013-08-31;R;SECTEUR LOGISTIQUE;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,416666666666667;;
302583;2013;9;NON_TITULAIRE;309;0;HEURES SUPPL. DIMANCHE JF;1920;177,67;26;100;0,416666666666667;19,65;0;5,5;108,08;;2013-08-31;R;SECTEUR LOGISTIQUE;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,416666666666667;;
302583;2013;9;NON_TITULAIRE;309;0;HEURES SUPPL. DE NUIT;1930;177,67;26;100;0,416666666666667;23,58;0;4;94,32;;2013-08-31;R;SECTEUR LOGISTIQUE;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,416666666666667;;
302583;2013;10;NON_TITULAIRE;309;0;HEURES SUPPL.  = 14 H;1900;167,67;16;100;0,416666666666667;11,79;0;4,5;53,06;;2013-09-30;R;SECTEUR LOGISTIQUE;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,416666666666667;;
302583;2013;10;NON_TITULAIRE;309;0;HEURES SUPPL. DIMANCHE JF;1920;167,67;16;100;0,416666666666667;19,65;0;7;137,55;;2013-09-30;R;SECTEUR LOGISTIQUE;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,416666666666667;;
302583;2013;10;NON_TITULAIRE;309;0;HEURES SUPPL. DE NUIT;1930;167,67;16;100;0,416666666666667;23,58;0;4,5;106,11;;2013-09-30;R;SECTEUR LOGISTIQUE;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,416666666666667;;
302583;2013;11;NON_TITULAIRE;309;0;HEURES SUPPL.  = 14 H;1900;22,67;7,5;100;0,416666666666667;11,79;0;5;58,95;;2013-10-31;R;SECTEUR LOGISTIQUE;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,416666666666667;;
302583;2013;11;NON_TITULAIRE;309;0;HEURES SUPPL. DE NUIT;1930;22,67;7,5;100;0,416666666666667;23,58;0;2,5;58,95;;2013-10-31;R;SECTEUR LOGISTIQUE;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,416666666666667;;
302603;2013;9;NON_TITULAIRE;309;0;HEURES SUPPL.  = 14 H;1900;6;46;100;0,25;11,79;0;3;35,37;;2013-08-26;R;SECTEUR POLICE MUNICIPALE;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;0,25;;
302603;2013;9;NON_TITULAIRE;309;0;HEURES SUPPL. DIMANCHE JF;1920;6;46;100;0,25;19,65;0;3;58,95;;2013-08-26;R;SECTEUR POLICE MUNICIPALE;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;0,25;;
302663;2013;11;NON_TITULAIRE;309;0;HEURES SUPPL.  = 14 H;1900;28,5;4,5;100;0,166666666666667;11,79;0;4,5;53,06;;2013-10-31;R;SECTEUR ESPACES VERTS;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,166666666666667;;
