Matricule;Annee;Mois;Statut;Indice;NBI;Libelle;Code;Heures;Heures.Sup.;Temps.de.travail;quotite.moyenne.orig;Base;Nb.Unite;Taux;Montant;Debut;Fin;Type;Service;Emploi;Grade;quotite;quotite.moyenne;Annee.rappel;Mois.rappel
300670;2013;3;TITULAIRE;313;0;HEURES SUPPL.  = 14 H;1900;161,67;12,5;100;1;11,94;0;1,5;17,91;;2013-02-28;R;EQUIPES TERRAIN;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300670;2013;3;TITULAIRE;313;0;HEURES SUPPL. DIMANCHE JF;1920;161,67;12,5;100;1;19,91;0;6,5;129,42;;2013-02-28;R;EQUIPES TERRAIN;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300670;2013;3;TITULAIRE;313;0;HEURES SUPPL. DE NUIT;1930;161,67;12,5;100;1;23,89;0;2;47,78;;2013-02-28;R;EQUIPES TERRAIN;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300670;2013;6;TITULAIRE;313;0;HEURES SUPPL.  = 14 H;1900;176,17;18;100;1;11,94;0;9;107,46;;2013-05-31;R;EQUIPES TERRAIN;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300670;2013;6;TITULAIRE;313;0;HEURES SUPPL. DIMANCHE JF;1920;176,17;18;100;1;19,91;0;9;179,19;;2013-05-31;R;EQUIPES TERRAIN;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300670;2013;8;TITULAIRE;313;0;HEURES SUPPL.  = 14 H;1900;171,67;20;100;1;11,94;0;9,5;113,43;;2013-07-31;R;EQUIPES TERRAIN;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300670;2013;8;TITULAIRE;313;0;HEURES SUPPL. DIMANCHE JF;1920;171,67;20;100;1;19,91;0;10,5;209,06;;2013-07-31;R;EQUIPES TERRAIN;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300670;2013;10;TITULAIRE;313;0;HEURES SUPPL. DIMANCHE JF;1920;158,67;7;100;1;19,91;0;7;139,37;;2013-09-30;R;EQUIPES TERRAIN;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300670;2013;11;TITULAIRE;313;0;HEURES SUPPL.  = 14 H;1900;156,17;4,5;100;1;11,94;0;3;35,82;;2013-10-31;R;EQUIPES TERRAIN;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300670;2013;11;TITULAIRE;313;0;HEURES SUPPL. DE NUIT;1930;156,17;4,5;100;1;23,89;0;1,5;35,84;;2013-10-31;R;EQUIPES TERRAIN;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2010;2;STAGIAIRE;293;0;HEURES SUPPL. DE NUIT;1930;76,84;29,75;50;0,791666666666667;22,25;0;1;22,25;;2010-01-31;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;0,5;0,791666666666667;;
300671;2010;3;STAGIAIRE;293;0;HEURES SUPPL. DE NUIT;1930;86,34;50;50;0,791666666666667;22,25;0;1;22,25;;2010-02-28;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;0,5;0,791666666666667;;
300671;2010;4;STAGIAIRE;293;0;HEURES SUPPL.  = 14 H;1900;85,84;41;50;0,791666666666667;11,13;0;6;66,78;;2010-03-31;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;0,5;0,791666666666667;;
300671;2010;4;STAGIAIRE;293;0;HEURES SUPPL. DIMANCHE JF;1920;85,84;41;50;0,791666666666667;18,54;0;2,25;41,72;;2010-03-31;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;0,5;0,791666666666667;;
300671;2010;4;STAGIAIRE;293;0;HEURES SUPPL. DE NUIT;1930;85,84;41;50;0,791666666666667;22,25;0;1,75;38,94;;2010-03-31;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;0,5;0,791666666666667;;
300671;2010;5;STAGIAIRE;293;0;HEURES SUPPL. DIMANCHE JF;1920;106,84;41;50;0,791666666666667;18,54;0;1,5;27,81;;2010-04-30;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;0,5;0,791666666666667;;
300671;2010;5;STAGIAIRE;293;0;HEURES SUPPL. DE NUIT;1930;106,84;41;50;0,791666666666667;22,25;0;2;44,5;;2010-04-30;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;0,5;0,791666666666667;;
300671;2010;6;STAGIAIRE;293;0;HEURES SUPPL. DIMANCHE JF;1920;241,67;75;100;0,791666666666667;18,54;0;12,5;231,75;;2010-05-31;R;EQUIPE SALLES MUNICIPALES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,791666666666667;;
300671;2010;6;STAGIAIRE;293;0;HEURES SUPPL. DE NUIT;1930;241,67;75;100;0,791666666666667;22,25;0;1;22,25;;2010-05-31;R;EQUIPE SALLES MUNICIPALES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,791666666666667;;
300671;2010;10;TITULAIRE;294;0;HEURES SUPPL.  = 14 H;1900;156,17;4,5;100;0,791666666666667;11,22;0;4,5;50,49;;2010-09-30;R;EQUIPE SALLES MUNICIPALES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,791666666666667;;
300671;2011;10;TITULAIRE;297;0;HEURES SUPPL.  = 14 H;1900;155,67;4;100;1;11,33;0;4;45,32;;2011-09-30;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2011;12;TITULAIRE;297;0;HEURES SUPPL.  = 14 H;1900;187,17;57,5;100;1;11,33;0;10;113,3;;2011-11-30;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2011;12;TITULAIRE;297;0;HEURES SUPPL. DIMANCHE JF;1920;187,17;57,5;100;1;18,89;0;4,5;85,01;;2011-10-31;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2011;12;TITULAIRE;297;0;HEURES SUPPL. DIMANCHE JF;1920;187,17;57,5;100;1;18,89;0;15;283,35;;2011-11-30;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2011;12;TITULAIRE;297;0;HEURES SUPPL. DE NUIT;1930;187,17;57,5;100;1;22,67;0;6;136,02;;2011-11-30;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2012;1;TITULAIRE;298;0;HEURES SUPPL.  = 14 H;1900;222,17;96,5;100;1;11,33;0;12,5;141,63;;;T;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2012;1;TITULAIRE;298;0;HEURES SUPPL. DIMANCHE JF;1920;222,17;96,5;100;1;18,89;0;10;188,9;;;T;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2012;1;TITULAIRE;298;0;HEURES SUPPL. DE NUIT;1930;222,17;96,5;100;1;22,67;0;2,5;56,68;;;T;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2012;1;TITULAIRE;298;0;HEURES SUPPL.  = 14 H;1900;222,17;96,5;100;1;11,33;0;6,5;73,65;;2011-09-30;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2012;1;TITULAIRE;298;0;HEURES SUPPL.  = 14 H;1900;222,17;96,5;100;1;11,33;0;14;158,62;;2011-10-31;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2012;2;TITULAIRE;305;0;HEURES SUPPL.  = 14 H;1900;175,67;79;100;1;11,64;0;9;104,76;;;T;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2012;2;TITULAIRE;305;0;HEURES SUPPL. DIMANCHE JF;1920;175,67;79;100;1;19,4;0;6;116,4;;;T;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2012;2;TITULAIRE;305;0;HEURES SUPPL. DE NUIT;1930;175,67;79;100;1;23,28;0;9;209,52;;;T;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2012;2;TITULAIRE;305;0;HEURES SUPPL.  = 14 H;1900;175,67;79;100;1;0,27;0;12,5;3,37;;2012-01-31;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2012;2;TITULAIRE;305;0;HEURES SUPPL. DIMANCHE JF;1920;175,67;79;100;1;0,44;0;10;4,4;;2012-01-31;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2012;2;TITULAIRE;305;0;HEURES SUPPL. DE NUIT;1930;175,67;79;100;1;0,53;0;2,5;1,32;;2012-01-31;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2012;3;TITULAIRE;305;0;HEURES SUPPL.  = 14 H;1900;161,67;36;100;1;11,64;0;2;23,28;;;T;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2012;3;TITULAIRE;305;0;HEURES SUPPL. DE NUIT;1930;161,67;36;100;1;23,28;0;8;186,24;;;T;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2012;4;TITULAIRE;305;0;HEURES SUPPL.  = 14 H;1900;154,67;23;100;1;11,64;0;1;11,64;;2012-03-31;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2012;10;TITULAIRE;311;0;HEURES SUPPL.  = 14 H;1900;186,67;63;100;1;11,87;0;10;118,7;;2012-08-31;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2012;10;TITULAIRE;311;0;HEURES SUPPL.  = 14 H;1900;186,67;63;100;1;11,87;0;9;106,83;;2012-09-30;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2012;10;TITULAIRE;311;0;HEURES SUPPL. DIMANCHE JF;1920;186,67;63;100;1;19,78;0;3;59,34;;2012-09-30;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2012;10;TITULAIRE;311;0;HEURES SUPPL. DE NUIT;1930;186,67;63;100;1;23,74;0;13;308,62;;2012-09-30;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2012;11;TITULAIRE;311;0;HEURES SUPPL. DIMANCHE JF;1920;154,17;31,5;100;1;19,78;0;1;19,78;;2012-10-31;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2012;11;TITULAIRE;311;0;HEURES SUPPL. DE NUIT;1930;154,17;31,5;100;1;23,74;0;1,5;35,61;;2012-10-31;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2012;12;TITULAIRE;311;0;HEURES SUPPL.  = 14 H;1900;154,67;26;100;1;11,87;0;2;23,74;;2012-11-30;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2012;12;TITULAIRE;311;0;HEURES SUPPL. DIMANCHE JF;1920;154,67;26;100;1;19,78;0;1;19,78;;2012-11-30;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2013;2;TITULAIRE;312;0;HEURES SUPPL.  = 14 H;1900;157,17;5,5;100;1;11,91;0;5;59,55;;2013-01-31;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2013;2;TITULAIRE;312;0;HEURES SUPPL. DE NUIT;1930;157,17;5,5;100;1;23,81;0;0,5;11,91;;2013-01-31;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2013;3;TITULAIRE;312;0;HEURES SUPPL.  = 14 H;1900;170,67;41;100;1;11,91;0;2;23,82;;2013-02-28;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2013;3;TITULAIRE;312;0;HEURES SUPPL. DIMANCHE JF;1920;170,67;41;100;1;19,84;0;15;297,6;;2013-02-28;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2013;3;TITULAIRE;312;0;HEURES SUPPL. DE NUIT;1930;170,67;41;100;1;23,81;0;2;47,62;;2013-02-28;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2013;6;TITULAIRE;312;0;HEURES SUPPL.  = 14 H;1900;159,17;49,5;100;1;11,91;0;2;23,82;;2013-05-31;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2013;6;TITULAIRE;312;0;HEURES SUPPL. DIMANCHE JF;1920;159,17;49,5;100;1;19,84;0;3;59,52;;2013-05-31;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2013;6;TITULAIRE;312;0;HEURES SUPPL. DE NUIT;1930;159,17;49,5;100;1;23,81;0;2,5;59,53;;2013-05-31;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2013;11;TITULAIRE;312;0;HEURES SUPPL.  = 14 H;1900;159,17;47,5;100;1;11,91;0;4;47,64;;2013-10-31;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2013;11;TITULAIRE;312;0;HEURES SUPPL. DIMANCHE JF;1920;159,17;47,5;100;1;19,84;0;2;39,68;;2013-10-31;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2013;11;TITULAIRE;312;0;HEURES SUPPL. DE NUIT;1930;159,17;47,5;100;1;23,81;0;1,5;35,72;;2013-10-31;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2013;12;TITULAIRE;312;0;HEURES SUPPL.  = 14 H;1900;169,67;48;100;1;11,91;0;9;107,19;;2013-11-30;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2013;12;TITULAIRE;312;0;HEURES SUPPL. DIMANCHE JF;1920;169,67;48;100;1;19,84;0;6,5;128,96;;2013-11-30;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300671;2013;12;TITULAIRE;312;0;HEURES SUPPL. DE NUIT;1930;169,67;48;100;1;23,81;0;2,5;59,53;;2013-11-30;R;EQUIPE DES GYMNASES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300714;2010;9;NON_TITULAIRE;294;0;HEURES SUPPL.  = 14 H;1900;155,67;25,5;100;1;11,22;0;4;44,88;;2010-08-31;R;EQUIPES ROULEMENT;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300714;2010;10;NON_TITULAIRE;294;0;HEURES SUPPL.  = 14 H;1900;160,17;8,5;100;1;11,22;0;5;56,1;;2010-09-30;R;EQUIPES ROULEMENT;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300714;2010;10;NON_TITULAIRE;294;0;HEURES SUPPL. DIMANCHE JF;1920;160,17;8,5;100;1;18,7;0;3,5;65,45;;2010-09-30;R;EQUIPES ROULEMENT;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300714;2010;12;NON_TITULAIRE;294;0;HEURES SUPPL.  = 14 H;1900;152,67;34,5;100;1;11,22;0;1;11,22;;2010-11-30;R;EQUIPES ROULEMENT;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300714;2011;5;NON_TITULAIRE;297;0;HEURES SUPPL.  = 14 H;1900;163,67;12;100;1;11,33;0;9,5;107,64;;2011-04-30;R;EQUIPES ROULEMENT;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300714;2011;5;NON_TITULAIRE;297;0;HEURES SUPPL. DIMANCHE JF;1920;163,67;12;100;1;18,89;0;2,5;47,23;;2011-04-30;R;EQUIPES ROULEMENT;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300714;2011;7;NON_TITULAIRE;297;0;HEURES SUPPL.  = 14 H;1900;166,67;17,5;100;1;11,33;0;12,5;141,63;;2011-06-30;R;EQUIPES ROULEMENT;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300714;2011;7;NON_TITULAIRE;297;0;HEURES SUPPL. DIMANCHE JF;1920;166,67;17,5;100;1;18,89;0;2,5;47,23;;2011-06-30;R;EQUIPES ROULEMENT;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300714;2011;8;NON_TITULAIRE;297;0;HEURES SUPPL.  = 14 H;1900;164,17;41;100;1;11,33;0;3,5;39,66;;2011-07-31;R;EQUIPES ROULEMENT;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300714;2011;8;NON_TITULAIRE;297;0;HEURES SUPPL. DIMANCHE JF;1920;164,17;41;100;1;18,89;0;5;94,45;;2011-07-31;R;EQUIPES ROULEMENT;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300714;2011;8;NON_TITULAIRE;297;0;HEURES SUPPL. DE NUIT;1930;164,17;41;100;1;22,67;0;4;90,68;;2011-07-31;R;EQUIPES ROULEMENT;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300714;2011;9;NON_TITULAIRE;297;0;HEURES SUPPL.  = 14 H;1900;157,17;57;100;1;11,33;0;5,5;62,32;;2011-08-31;R;EQUIPES ROULEMENT;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300714;2011;10;NON_TITULAIRE;297;0;HEURES SUPPL.  = 14 H;1900;157,67;49;100;1;11,33;0;6;67,98;;2011-09-30;R;EQUIPES ROULEMENT;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300714;2011;12;NON_TITULAIRE;297;0;HEURES SUPPL.  = 14 H;1900;154,67;41,5;100;1;11,33;0;3;33,99;;2011-11-30;R;EQUIPES ROULEMENT;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
300714;2012;1;NON_TITULAIRE;297;0;HEURES SUPPL.  = 14 H;1900;1;43,5;100;0,166666666666667;11,33;0;1;11,33;;2011-12-31;R;EQUIPES ROULEMENT;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;0,166666666666667;;
300717;2009;1;TITULAIRE;350;0;HEURES SUPPL.  = 14 H;1900;151,67;29,5;100;1;0,03;0;2;0,06;;2008-11-30;R;MUSEE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
300717;2009;1;TITULAIRE;350;0;HEURES SUPPL. DIMANCHE JF;1920;151,67;29,5;100;1;0,05;0;8;0,4;;2008-07-31;R;MUSEE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
300717;2009;1;TITULAIRE;350;0;HEURES SUPPL. DE NUIT;1930;151,67;29,5;100;1;0,06;0;6;0,36;;2008-07-31;R;MUSEE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
300717;2009;1;TITULAIRE;350;0;HEURES SUPPL. DE NUIT;1930;151,67;29,5;100;1;0,06;0;1;0,06;;2008-11-30;R;MUSEE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
300717;2009;2;TITULAIRE;350;0;HEURES SUPPL. DIMANCHE JF;1920;156,67;18;100;1;18,81;0;5;94,05;;2009-01-31;R;MUSEE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
300717;2009;4;TITULAIRE;359;0;HEURES SUPPL.  = 14 H;1900;151,67;32;100;1;0,37;0;4;1,48;;2008-06-30;R;MUSEE;AGENT MAITRISE PRINCIPAL;AGENT MAITRISE PRINCIPAL;1;1;;
300717;2009;4;TITULAIRE;359;0;HEURES SUPPL.  = 14 H;1900;151,67;32;100;1;0,34;0;2;0,68;;2008-11-30;R;MUSEE;AGENT MAITRISE PRINCIPAL;AGENT MAITRISE PRINCIPAL;1;1;;
300717;2009;4;TITULAIRE;359;0;HEURES SUPPL. DIMANCHE JF;1920;151,67;32;100;1;0,49;0;8;3,92;;2008-07-31;R;MUSEE;AGENT MAITRISE PRINCIPAL;AGENT MAITRISE PRINCIPAL;1;1;;
300717;2009;4;TITULAIRE;359;0;HEURES SUPPL. DIMANCHE JF;1920;151,67;32;100;1;0,48;0;5;2,4;;2009-01-31;R;MUSEE;AGENT MAITRISE PRINCIPAL;AGENT MAITRISE PRINCIPAL;1;1;;
300717;2009;4;TITULAIRE;359;0;HEURES SUPPL. DE NUIT;1930;151,67;32;100;1;0,64;0;1;0,64;;2008-06-30;R;MUSEE;AGENT MAITRISE PRINCIPAL;AGENT MAITRISE PRINCIPAL;1;1;;
300717;2009;4;TITULAIRE;359;0;HEURES SUPPL. DE NUIT;1930;151,67;32;100;1;0,58;0;6;3,48;;2008-07-31;R;MUSEE;AGENT MAITRISE PRINCIPAL;AGENT MAITRISE PRINCIPAL;1;1;;
300717;2009;4;TITULAIRE;359;0;HEURES SUPPL. DE NUIT;1930;151,67;32;100;1;0,58;0;1;0,58;;2008-11-30;R;MUSEE;AGENT MAITRISE PRINCIPAL;AGENT MAITRISE PRINCIPAL;1;1;;
300717;2009;5;TITULAIRE;375;0;HEURES SUPPL.  = 14 H;1900;151,67;34;100;1;0,6;0;4;2,4;;2008-06-30;R;MUSEE;AGENT MAITRISE PRINCIPAL;AGENT MAITRISE PRINCIPAL;1;1;;
300717;2009;5;TITULAIRE;375;0;HEURES SUPPL.  = 14 H;1900;151,67;34;100;1;0,61;0;2;1,22;;2008-11-30;R;MUSEE;AGENT MAITRISE PRINCIPAL;AGENT MAITRISE PRINCIPAL;1;1;;
300717;2009;5;TITULAIRE;375;0;HEURES SUPPL. DIMANCHE JF;1920;151,67;34;100;1;0,85;0;8;6,8;;2008-07-31;R;MUSEE;AGENT MAITRISE PRINCIPAL;AGENT MAITRISE PRINCIPAL;1;1;;
300717;2009;5;TITULAIRE;375;0;HEURES SUPPL. DIMANCHE JF;1920;151,67;34;100;1;0,86;0;5;4,3;;2009-01-31;R;MUSEE;AGENT MAITRISE PRINCIPAL;AGENT MAITRISE PRINCIPAL;1;1;;
300717;2009;5;TITULAIRE;375;0;HEURES SUPPL. DE NUIT;1930;151,67;34;100;1;1,03;0;1;1,03;;2008-06-30;R;MUSEE;AGENT MAITRISE PRINCIPAL;AGENT MAITRISE PRINCIPAL;1;1;;
300717;2009;5;TITULAIRE;375;0;HEURES SUPPL. DE NUIT;1930;151,67;34;100;1;1,03;0;6;6,18;;2008-07-31;R;MUSEE;AGENT MAITRISE PRINCIPAL;AGENT MAITRISE PRINCIPAL;1;1;;
300717;2009;5;TITULAIRE;375;0;HEURES SUPPL. DE NUIT;1930;151,67;34;100;1;1,03;0;1;1,03;;2008-11-30;R;MUSEE;AGENT MAITRISE PRINCIPAL;AGENT MAITRISE PRINCIPAL;1;1;;
300717;2009;8;TITULAIRE;375;0;HEURES SUPPL. DE NUIT;1930;156,67;39;100;1;24,31;0;5;121,55;;2009-07-31;R;MUSEE;AGENT MAITRISE PRINCIPAL;AGENT MAITRISE PRINCIPAL;1;1;;
300717;2009;10;TITULAIRE;375;0;HEURES SUPPL. DIMANCHE JF;1920;158,17;7,5;100;1;20,25;0;5;101,25;;2009-09-30;R;MUSEE;AGENT MAITRISE PRINCIPAL;AGENT MAITRISE PRINCIPAL;1;1;;
300717;2009;10;TITULAIRE;375;0;HEURES SUPPL. DE NUIT;1930;158,17;7,5;100;1;24,31;0;1,5;36,47;;2009-09-30;R;MUSEE;AGENT MAITRISE PRINCIPAL;AGENT MAITRISE PRINCIPAL;1;1;;
300717;2010;2;TITULAIRE;395;0;HEURES SUPPL.  = 14 H;1900;158,17;15,5;100;1;15;0;6,5;97,5;;2010-01-31;R;SECTEUR TECHNIQUE;AGENT MAITRISE PRINCIPAL;AGENT MAITRISE PRINCIPAL;1;1;;
300717;2010;4;TITULAIRE;395;0;HEURES SUPPL.  = 14 H;1900;155,67;30;100;1;15;0;4;60;;2010-03-31;R;SECTEUR TECHNIQUE;AGENT MAITRISE PRINCIPAL;AGENT MAITRISE PRINCIPAL;1;1;;
300717;2010;5;TITULAIRE;395;0;HEURES SUPPL.  = 14 H;1900;155,67;5;100;1;15;0;4;60;;2010-04-30;R;SECTEUR TECHNIQUE;AGENT MAITRISE PRINCIPAL;AGENT MAITRISE PRINCIPAL;1;1;;
300717;2010;6;TITULAIRE;395;0;HEURES SUPPL. DIMANCHE JF;1920;165,67;49;100;1;25;0;14;350;;2010-05-31;R;SECTEUR TECHNIQUE;AGENT MAITRISE PRINCIPAL;AGENT MAITRISE PRINCIPAL;1;1;;
300717;2010;7;TITULAIRE;395;0;HEURES SUPPL.  = 14 H;1900;163,67;38;100;1;15;0;10;150;;2010-06-30;R;SECTEUR TECHNIQUE;AGENT MAITRISE PRINCIPAL;AGENT MAITRISE PRINCIPAL;1;1;;
300717;2010;7;TITULAIRE;395;0;HEURES SUPPL. DE NUIT;1930;163,67;38;100;1;30;0;2;60;;2010-06-30;R;SECTEUR TECHNIQUE;AGENT MAITRISE PRINCIPAL;AGENT MAITRISE PRINCIPAL;1;1;;
300717;2011;2;TITULAIRE;395;0;HEURES SUPPL.  = 14 H;1900;166,67;20;100;1;15,07;0;8;120,56;;2011-01-31;R;SECTEUR TECHNIQUE;AGENT MAITRISE PRINCIPAL;AGENT MAITRISE PRINCIPAL;1;1;;
300717;2011;2;TITULAIRE;395;0;HEURES SUPPL. DIMANCHE JF;1920;166,67;20;100;1;25,12;0;6;150,72;;2011-01-31;R;SECTEUR TECHNIQUE;AGENT MAITRISE PRINCIPAL;AGENT MAITRISE PRINCIPAL;1;1;;
